sample_id,file_name,file_path,file_size_bytes,date,start_time,end_time,orbit_id,scan_size,ray_size,z_size,variable_count,variables,missing_key_variables,has_p,has_t,has_q,latitude_min,latitude_max,longitude_min,longitude_max,total_voxel_count,gr_sparse_valid_count,gr_sparse_valid_ratio,gr_interp_valid_count,gr_interp_valid_ratio,gr_profiles_with_observation,gr_below_9dbz_count,dpr_dbz_valid_count,dpr_dbz_valid_ratio,pre_valid_count,pre_missing_count,pre_zero_count,pre_positive_count,pre_zero_ratio,pre_qc_valid_count,pre_qc_zero_count,pre_qc_positive_count,gr_dpr_overlap_count,gr_valid_pre_positive_count,gr_missing_pre_positive_count,gr_missing_interp_valid_count,pre_p50_positive,pre_p90_positive,pre_p95_positive,pre_p99_positive,pre_max,pre_gt_1_count,pre_gt_5_count,pre_gt_10_count,pre_gt_20_count,pre_gt_50_count,no_precip_profile_count,stratiform_profile_count,convective_profile_count,other_precip_profile_count,cfb_valid_profile_count,cfb_invalid_profile_count,cfb_clutter_cell_count,dpr_mask_equals_positive_rain,dpr_valid_pre_zero_count,dpr_missing_pre_positive_count,status,warning_count,warning_messages,split
2A.GPM.DPR.V9-20211125.20170621-S020847-E034118.018816.V07A,2A.GPM.DPR.V9-20211125.20170621-S020847-E034118.018816.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170621-S020847-E034118.018816.V07A.nc,91130977,2017-06-21,2017-06-21T03:07:55,2017-06-21T03:11:59,018816,350,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,21.315231323242188,36.34395217895508,109.25016021728516,119.23118591308594,1029000,49137,0.04775218658892128,106467,0.10346647230320699,6192,6021,77704,0.07551409135082604,1013696,15304,935992,77704,0.9233458551676242,915975,852827,63148,37069,37069,40635,57330,0.8949999809265137,4.940000057220459,7.630000114440918,17.28499984741211,58.599998474121094,36352,7614,2377,568,22,13869,2112,648,521,17150,0,113025,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170621-S160144-E173418.018825.V07A,2A.GPM.DPR.V9-20211125.20170621-S160144-E173418.018825.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170621-S160144-E173418.018825.V07A.nc,113517121,2017-06-21,2017-06-21T16:30:36,2017-06-21T16:35:41,018825,436,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,19.704299926757812,38.07667922973633,115.51520538330078,127.52859497070312,1281840,50197,0.03916011358671909,93315,0.07279769706047556,5047,8621,64298,0.050160706484428635,1275499,6341,1211201,64298,0.949589925197903,1155862,1105613,50249,35690,35690,28608,43118,0.5,2.0850000381469727,3.305000066757202,8.260150203704828,65.05500030517578,15457,1599,427,93,14,18449,2267,391,257,21364,0,125978,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170622-S011717-E024952.018831.V07A,2A.GPM.DPR.V9-20211125.20170622-S011717-E024952.018831.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170622-S011717-E024952.018831.V07A.nc,92692801,2017-06-22,2017-06-22T02:14:47,2017-06-22T02:18:55,018831,356,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,26.875749588012695,41.91982650756836,113.74041748046875,125.10184478759766,1046640,55713,0.053230337078651685,117190,0.11196782083619965,7209,7745,86606,0.0827466941832913,1038139,8501,951533,86606,0.9165757186658049,942241,876972,65269,42039,42039,44567,61477,0.6299999952316284,2.680000066757202,4.085000038146973,8.385000228881836,31.385000228881836,27681,2942,547,59,0,12971,3621,375,477,17444,0,104399,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170622-S164312-E181547.018841.V07A,2A.GPM.DPR.V9-20211125.20170622-S164312-E181547.018841.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170622-S164312-E181547.018841.V07A.nc,128094145,2017-06-22,2017-06-22T17:13:00,2017-06-22T17:18:44,018841,492,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.904399871826172,43.244876861572266,102.13929748535156,116.71707153320312,1446480,2116,0.0014628615673911841,12760,0.008821414744759693,1014,825,33767,0.02334425640174769,1345389,101091,1311622,33767,0.9749016827103537,1203199,1177881,25318,583,583,33184,10644,0.6299999952316284,2.934999942779541,4.803499937057481,12.635000228881836,46.37999725341797,11573,1595,484,107,0,22371,954,417,366,24108,0,243281,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170624-S010738-E024013.018862.V07A,2A.GPM.DPR.V9-20211125.20170624-S010738-E024013.018862.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170624-S010738-E024013.018862.V07A.nc,90870673,2017-06-24,2017-06-24T02:06:33,2017-06-24T02:10:36,018862,349,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.27197265625,37.23221206665039,110.94839477539062,121.0840835571289,1026060,28386,0.027665048827553943,62209,0.060629008050211486,4197,4195,43858,0.042744089039627314,1011295,14765,967437,43858,0.9566318433295923,914064,878461,35603,20935,20935,22923,33823,0.8450000286102295,5.364999771118164,8.825000762939453,35.09864707946779,174.80999755859375,19759,4814,1847,845,243,15455,1050,432,164,17101,0,111996,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170624-S150058-E163332.018871.V07A,2A.GPM.DPR.V9-20211125.20170624-S150058-E163332.018871.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170624-S150058-E163332.018871.V07A.nc,63538753,2017-06-24,2017-06-24T15:30:17,2017-06-24T15:33:07,018871,244,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,21.286317825317383,32.06314468383789,118.47334289550781,125.83399200439453,717360,1430,0.001993420318947251,7644,0.010655737704918032,524,436,7756,0.010811865729898517,712996,4364,705240,7756,0.9891219586084634,645144,638940,6204,534,534,7222,6214,0.27000001072883606,0.5750000476837158,0.7712499797344208,1.3799999952316284,4.470000267028809,182,0,0,0,0,11396,204,12,344,11956,0,72216,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170625-S001630-E014905.018877.V07A,2A.GPM.DPR.V9-20211125.20170625-S001630-E014905.018877.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170625-S001630-E014905.018877.V07A.nc,83582161,2017-06-25,2017-06-25T01:13:44,2017-06-25T01:17:28,018877,321,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,29.147098541259766,42.76081848144531,115.2635726928711,126.09707641601562,943740,6453,0.006837688346366584,25821,0.027360289910356664,2182,1754,42456,0.04498696674931655,934830,8910,892374,42456,0.9545842559609768,848602,814820,33782,2982,2982,39474,19368,0.5649999976158142,6.279999732971191,10.049999237060547,24.419000053405703,75.06500244140625,14840,5266,2144,658,21,13308,1296,326,799,15729,0,95138,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170625-S014906-E032140.018878.V07A,2A.GPM.DPR.V9-20211125.20170625-S014906-E032140.018878.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170625-S014906-E032140.018878.V07A.nc,52085377,2017-06-25,2017-06-25T02:51:30,2017-06-25T02:53:49,018878,200,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.20138168334961,25.34493637084961,103.06695556640625,108.96859741210938,588000,2999,0.005100340136054422,18329,0.031171768707482995,692,204,30546,0.05194897959183673,573572,14428,543026,30546,0.9467442622722169,518176,494704,23472,2406,2406,28140,15330,0.8799999952316284,4.510000228881836,7.068749785423279,13.331999969482393,61.68499755859375,14037,2583,667,77,8,8472,861,357,110,9800,0,69824,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170625-S154225-E171500.018887.V07A,2A.GPM.DPR.V9-20211125.20170625-S154225-E171500.018887.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170625-S154225-E171500.018887.V07A.nc,135642961,2017-06-25,2017-06-25T16:11:54,2017-06-25T16:17:58,018887,521,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,21.84695816040039,43.34969711303711,103.86260223388672,119.03829193115234,1531740,10306,0.00672829592489587,38603,0.025202057790486634,2949,2158,29450,0.019226500581038558,1454507,77233,1425057,29450,0.9797525897090904,1301999,1278825,23174,5505,5505,23945,28297,0.7450000047683716,4.25,7.130000114440918,17.277550163269034,67.77999877929688,11703,2434,877,224,10,24321,649,381,178,25529,0,229741,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170626-S005758-E023032.018893.V07A,2A.GPM.DPR.V9-20211125.20170626-S005758-E023032.018893.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170626-S005758-E023032.018893.V07A.nc,85143985,2017-06-26,2017-06-26T01:57:51,2017-06-26T02:01:39,018893,327,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,19.765045166015625,33.93622970581055,106.79863739013672,115.93531799316406,961380,31815,0.03309305373525557,93468,0.09722274230793235,5079,4851,79248,0.08243150471197654,936542,24838,857294,79248,0.915382332025686,840610,779235,61375,22495,22495,56753,61653,0.5900000333786011,2.384999990463257,3.434999942779541,6.579999923706055,32.48500061035156,24781,1564,280,26,0,12189,2495,600,739,16023,0,120770,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170626-S145117-E162351.018902.V07A,2A.GPM.DPR.V9-20211125.20170626-S145117-E162351.018902.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170626-S145117-E162351.018902.V07A.nc,165838225,2017-06-26,2017-06-26T15:19:02,2017-06-26T15:26:27,018902,637,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,15.778382301330566,42.09044647216797,109.67835998535156,126.52333068847656,1872780,48696,0.02600198635184058,118842,0.0634575337199244,9319,10151,82755,0.04418831896966008,1861978,10802,1779223,82755,0.9555553287955068,1691174,1624501,66673,31134,31134,51621,70146,0.46000000834465027,1.8299999237060547,3.1100001335144043,8.769599494934146,82.75999450683594,17912,2003,642,248,42,27372,2471,577,793,31213,0,181606,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170627-S000650-E013924.018908.V07A,2A.GPM.DPR.V9-20211125.20170627-S000650-E013924.018908.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170627-S000650-E013924.018908.V07A.nc,95556145,2017-06-27,2017-06-27T01:05:08,2017-06-27T01:09:24,018908,367,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,23.60858917236328,39.21649932861328,111.75688171386719,122.66997528076172,1078980,30755,0.0285037720810395,80439,0.07455096480008898,5129,4204,61475,0.05697510611874178,1063295,15685,1001820,61475,0.9421844361160355,961456,914406,47050,23085,23085,38390,49684,0.824999988079071,4.210000038146973,6.960000038146973,20.54629985809327,297.0150146484375,26703,4983,1734,645,127,15452,2028,384,119,17983,0,117524,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170627-S231541-E004815.018923.V07A,2A.GPM.DPR.V9-20211125.20170627-S231541-E004815.018923.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170627-S231541-E004815.018923.V07A.nc,51043231,2017-06-27,2017-06-28T00:12:38,2017-06-28T00:14:54,018923,196,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,34.965511322021484,43.6599235534668,116.7224349975586,124.80972290039062,576240,2439,0.004232611411911703,7786,0.013511731223101486,1247,1318,487,0.0008451339719561294,567458,8782,566971,487,0.9991417867049192,514036,513691,345,104,104,383,5347,0.6349999904632568,1.9019999742507936,2.6234999656677247,3.1698000764846794,3.7699999809265137,162,0,0,0,0,9580,19,4,1,9604,0,62204,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170701-S134043-E151317.018979.V07A,2A.GPM.DPR.V9-20211125.20170701-S134043-E151317.018979.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170701-S134043-E151317.018979.V07A.nc,165838225,2017-07-01,2017-07-01T14:08:54,2017-07-01T14:16:19,018979,637,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,17.318862915039062,43.51570510864258,106.28462219238281,123.67316436767578,1872780,74785,0.039932613547773894,193380,0.10325825777720822,14062,12099,139864,0.0746825574813913,1860988,11792,1721124,139864,0.9248442225312576,1689544,1572581,116963,50034,50034,89830,118595,0.6800000071525574,3.8450000286102295,7.150000095367432,27.75,299.9599914550781,50390,10424,4825,2338,466,25715,3375,1149,974,31213,0,183236,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170701-S225615-E002849.018985.V07A,2A.GPM.DPR.V9-20211125.20170701-S225615-E002849.018985.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170701-S225615-E002849.018985.V07A.nc,90870673,2017-07-01,2017-07-01T23:55:22,2017-07-01T23:59:26,018985,349,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,21.537311553955078,36.52138900756836,109.60496520996094,119.6033935546875,1026060,34989,0.034100345009063796,86478,0.08428162095783873,6316,5877,53064,0.05171627390211099,1010880,15180,957816,53064,0.9475071225071225,913443,869395,44048,22482,22482,30582,51489,0.5299999713897705,3.5349998474121094,6.675000190734863,22.32554946899418,262.3900146484375,15577,3543,1654,677,126,14702,1323,438,638,17101,0,112617,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170702-S124933-E142207.018994.V07A,2A.GPM.DPR.V9-20211125.20170702-S124933-E142207.018994.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170702-S124933-E142207.018994.V07A.nc,113256817,2017-07-02,2017-07-02T13:18:23,2017-07-02T13:23:27,018994,435,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,19.582902908325195,37.92261505126953,115.86184692382812,127.81928253173828,1278900,16691,0.013051059504261475,36163,0.028276643990929703,2372,3261,54821,0.04286574399874892,1274219,4681,1219398,54821,0.9569767834257691,1156147,1110499,45648,10561,10561,44260,19472,0.875,6.449999809265137,11.440000534057617,42.41399841308603,299.9800109863281,24919,7185,3283,1484,424,19294,1215,391,415,21315,0,122753,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170702-S220505-E233739.019000.V07A,2A.GPM.DPR.V9-20211125.20170702-S220505-E233739.019000.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170702-S220505-E233739.019000.V07A.nc,92692801,2017-07-02,2017-07-02T23:02:31,2017-07-02T23:06:40,019000,356,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,27.036340713500977,42.07212829589844,114.01844787597656,125.4221420288086,1046640,18471,0.017647901857372163,56852,0.05431858136513032,6559,6664,37653,0.03597512038523275,1038148,8492,1000495,37653,0.9637306048848526,942552,911208,31344,5336,5336,32317,38381,0.6399999856948853,3.8499999046325684,5.92200012207032,17.27180099487316,184.60000610351562,13394,2544,814,320,78,15838,1071,236,299,17444,0,104088,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170703-S133058-E150332.019010.V07A,2A.GPM.DPR.V9-20211125.20170703-S133058-E150332.019010.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170703-S133058-E150332.019010.V07A.nc,127833841,2017-07-03,2017-07-03T14:00:43,2017-07-03T14:06:26,019010,491,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.740781784057617,43.0552978515625,102.47565460205078,116.96795654296875,1443540,5325,0.0036888482480568604,35805,0.024803607797497816,1909,1311,75651,0.052406583814788646,1345235,98305,1269584,75651,0.9437637290138897,1203445,1145261,58184,2924,2924,72727,30480,0.8100000023841858,4.150000095367432,5.984999656677246,11.920000076293945,65.05999755859375,32463,5532,1082,253,22,20401,2592,529,537,24059,0,240095,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170703-S211355-E224629.019015.V07A,2A.GPM.DPR.V9-20211125.20170703-S211355-E224629.019015.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170703-S211355-E224629.019015.V07A.nc,28918751,2017-07-03,2017-07-03T22:10:51,2017-07-03T22:12:08,019015,111,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,38.271846771240234,43.718238830566406,121.17530059814453,126.99772644042969,326340,647,0.0019825948397376968,7603,0.02329778758350187,548,171,50,0.00015321443892872465,322702,3638,322652,50,0.9998450582890717,292619,292586,33,0,0,50,6956,0.41749998927116394,0.8480000257492066,1.016999956965446,1.2317999589443203,1.3199999332427979,3,0,0,0,0,5435,0,4,0,5439,0,33721,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170703-S224630-E001904.019016.V07A,2A.GPM.DPR.V9-20211125.20170703-S224630-E001904.019016.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170703-S224630-E001904.019016.V07A.nc,81239425,2017-07-03,2017-07-03T23:46:47,2017-07-03T23:50:25,019016,312,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,18.98100471496582,32.57691192626953,105.82138061523438,114.48001098632812,917280,27555,0.030039900575614863,68247,0.07440149136577708,2405,2001,63539,0.06926892551892552,896353,20927,832814,63539,0.9291138647385573,806891,754137,52754,23752,23752,39787,40692,0.9550000429153442,5.8659997940063695,9.130000114440918,23.87030025482195,298.70001220703125,30896,7902,2787,871,101,13013,1459,540,276,15288,0,110389,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170704-S123948-E141222.019025.V07A,2A.GPM.DPR.V9-20211125.20170704-S123948-E141222.019025.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170704-S123948-E141222.019025.V07A.nc,165577921,2017-07-04,2017-07-04T13:07:44,2017-07-04T13:15:09,019025,636,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.47058868408203,42.69550704956055,108.17171478271484,125.22335052490234,1869840,28487,0.01523499336841655,78145,0.041792345869165276,10512,9208,12627,0.006752984212552946,1857345,12495,1844718,12627,0.9932015861350476,1684719,1674434,10285,5358,5358,7269,49658,0.47999998927116394,2.3420000076293928,3.776999807357777,13.59919990539549,35.314998626708984,3408,408,170,53,0,30412,264,189,299,31164,0,185121,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170704-S215520-E232754.019031.V07A,2A.GPM.DPR.V9-20211125.20170704-S215520-E232754.019031.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170704-S215520-E232754.019031.V07A.nc,90870673,2017-07-04,2017-07-04T22:54:11,2017-07-04T22:58:15,019031,349,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.437660217285156,37.391395568847656,111.26578521728516,121.43462371826172,1026060,11418,0.011128004210280101,45869,0.044704013410521805,4646,3704,12657,0.012335535933571137,1010348,15712,997691,12657,0.987472633191732,913117,903918,9199,3655,3655,9002,34451,0.5349999666213989,2.4749999046325684,4.260000228881836,9.359399642944341,157.83999633789062,3652,482,103,24,12,16441,385,216,59,17101,0,112943,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170705-S114838-E132112.019040.V07A,2A.GPM.DPR.V9-20211125.20170705-S114838-E132112.019040.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170705-S114838-E132112.019040.V07A.nc,59634193,2017-07-05,2017-07-05T12:17:54,2017-07-05T12:20:33,019040,229,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,21.09375,31.276124954223633,118.82158660888672,125.80657958984375,673260,200,0.00029706205626355345,981,0.0014570893859727296,89,88,7496,0.011133885868757984,669136,4124,661640,7496,0.9887974940819205,604200,598079,6121,2,2,7494,781,0.49000000953674316,2.434999942779541,4.059999942779541,8.55025019645691,41.61000061035156,1926,252,55,19,0,10827,182,100,112,11221,0,69060,True,0,0,ok,0,,train
